  0.6531E+00  0.2857E+00 -0.1076E+01
  0.6531E+00  0.3061E+00 -0.1081E+01
  0.6531E+00  0.3265E+00 -0.1086E+01
  0.6531E+00  0.3469E+00 -0.1091E+01
  0.6531E+00  0.3673E+00 -0.1098E+01
  0.6531E+00  0.3878E+00 -0.1105E+01
  0.6531E+00  0.4082E+00 -0.1112E+01
  0.6531E+00  0.4286E+00 -0.1120E+01
  0.6531E+00  0.4490E+00 -0.1129E+01
  0.6531E+00  0.4694E+00 -0.1139E+01
  0.6531E+00  0.4898E+00 -0.1150E+01
  0.6531E+00  0.5102E+00 -0.1161E+01
  0.6531E+00  0.5306E+00 -0.1173E+01
  0.6531E+00  0.5510E+00 -0.1186E+01
  0.6531E+00  0.5714E+00 -0.1200E+01
  0.6531E+00  0.5918E+00 -0.1214E+01
  0.6531E+00  0.6122E+00 -0.1228E+01
  0.6531E+00  0.6327E+00 -0.1243E+01
  0.6531E+00  0.6531E+00 -0.1258E+01
  0.6531E+00  0.6735E+00 -0.1273E+01
  0.6531E+00  0.6939E+00 -0.1287E+01
  0.6531E+00  0.7143E+00 -0.1301E+01
  0.6531E+00  0.7347E+00 -0.1314E+01
  0.6531E+00  0.7551E+00 -0.1325E+01
  0.6531E+00  0.7755E+00 -0.1335E+01
  0.6531E+00  0.7959E+00 -0.1344E+01
  0.6531E+00  0.8163E+00 -0.1350E+01
  0.6531E+00  0.8367E+00 -0.1355E+01
  0.6531E+00  0.8571E+00 -0.1359E+01
  0.6531E+00  0.8776E+00 -0.1360E+01
  0.6531E+00  0.8980E+00 -0.1361E+01
  0.6531E+00  0.9184E+00 -0.1360E+01
  0.6531E+00  0.9388E+00 -0.1359E+01
  0.6531E+00  0.9592E+00 -0.1358E+01
  0.6531E+00  0.9796E+00 -0.1357E+01
  0.6531E+00  0.1000E+01 -0.1357E+01

  0.6735E+00  0.0000E+00 -0.1049E+01
  0.6735E+00  0.2041E-01 -0.1049E+01
  0.6735E+00  0.4082E-01 -0.1049E+01
  0.6735E+00  0.6122E-01 -0.1050E+01
  0.6735E+00  0.8163E-01 -0.1051E+01
  0.6735E+00  0.1020E+00 -0.1052E+01
  0.6735E+00  0.1224E+00 -0.1053E+01
  0.6735E+00  0.1429E+00 -0.1055E+01
  0.6735E+00  0.1633E+00 -0.1057E+01
  0.6735E+00  0.1837E+00 -0.1059E+01
  0.6735E+00  0.2041E+00 -0.1062E+01
  0.6735E+00  0.2245E+00 -0.1065E+01
  0.6735E+00  0.2449E+00 -0.1068E+01
  0.6735E+00  0.2653E+00 -0.1072E+01
  0.6735E+00  0.2857E+00 -0.1076E+01
  0.6735E+00  0.3061E+00 -0.1081E+01
  0.6735E+00  0.3265E+00 -0.1086E+01
  0.6735E+00  0.3469E+00 -0.1091E+01
  0.6735E+00  0.3673E+00 -0.1097E+01
  0.6735E+00  0.3878E+00 -0.1104E+01
  0.6735E+00  0.4082E+00 -0.1112E+01
  0.6735E+00  0.4286E+00 -0.1120E+01
  0.6735E+00  0.4490E+00 -0.1129E+01
  0.6735E+00  0.4694E+00 -0.1139E+01
  0.6735E+00  0.4898E+00 -0.1149E+01
  0.6735E+00  0.5102E+00 -0.1161E+01
  0.6735E+00  0.5306E+00 -0.1173E+01
  0.6735E+00  0.5510E+00 -0.1186E+01
  0.6735E+00  0.5714E+00 -0.1199E+01
  0.6735E+00  0.5918E+00 -0.1214E+01
  0.6735E+00  0.6122E+00 -0.1228E+01
  0.6735E+00  0.6327E+00 -0.1243E+01
  0.6735E+00  0.6531E+00 -0.1259E+01
  0.6735E+00  0.6735E+00 -0.1274E+01
  0.6735E+00  0.6939E+00 -0.1289E+01
  0.6735E+00  0.7143E+00 -0.1303E+01
  0.6735E+00  0.7347E+00 -0.1316E+01
  0.6735E+00  0.7551E+00 -0.1328E+01
  0.6735E+00  0.7755E+00 -0.1339E+01
  0.6735E+00  0.7959E+00 -0.1347E+01
  0.6735E+00  0.8163E+00 -0.1355E+01
  0.6735E+00  0.8367E+00 -0.1360E+01
  0.6735E+00  0.8571E+00 -0.1363E+01
  0.6735E+00  0.8776E+00 -0.1365E+01
  0.6735E+00  0.8980E+00 -0.1365E+01
  0.6735E+00  0.9184E+00 -0.1365E+01
  0.6735E+00  0.9388E+00 -0.1364E+01
  0.6735E+00  0.9592E+00 -0.1363E+01
  0.6735E+00  0.9796E+00 -0.1362E+01
  0.6735E+00  0.1000E+01 -0.1362E+01

  0.6939E+00  0.0000E+00 -0.1049E+01
  0.6939E+00  0.2041E-01 -0.1049E+01
  0.6939E+00  0.4082E-01 -0.1049E+01
  0.6939E+00  0.6122E-01 -0.1050E+01
  0.6939E+00  0.8163E-01 -0.1051E+01
  0.6939E+00  0.1020E+00 -0.1052E+01
  0.6939E+00  0.1224E+00 -0.1053E+01
  0.6939E+00  0.1429E+00 -0.1055E+01
  0.6939E+00  0.1633E+00 -0.1057E+01
  0.6939E+00  0.1837E+00 -0.1059E+01
  0.6939E+00  0.2041E+00 -0.1062E+01
  0.6939E+00  0.2245E+00 -0.1065E+01
  0.6939E+00  0.2449E+00 -0.1068E+01
  0.6939E+00  0.2653E+00 -0.1072E+01
  0.6939E+00  0.2857E+00 -0.1076E+01
  0.6939E+00  0.3061E+00 -0.1081E+01
  0.6939E+00  0.3265E+00 -0.1086E+01
  0.6939E+00  0.3469E+00 -0.1091E+01
  0.6939E+00  0.3673E+00 -0.1097E+01
  0.6939E+00  0.3878E+00 -0.1104E+01
  0.6939E+00  0.4082E+00 -0.1111E+01
  0.6939E+00  0.4286E+00 -0.1120E+01
  0.6939E+00  0.4490E+00 -0.1128E+01
  0.6939E+00  0.4694E+00 -0.1138E+01
  0.6939E+00  0.4898E+00 -0.1149E+01
  0.6939E+00  0.5102E+00 -0.1160E+01
  0.6939E+00  0.5306E+00 -0.1172E+01
  0.6939E+00  0.5510E+00 -0.1185E+01
  0.6939E+00  0.5714E+00 -0.1199E+01
  0.6939E+00  0.5918E+00 -0.1213E+01
  0.6939E+00  0.6122E+00 -0.1228E+01
  0.6939E+00  0.6327E+00 -0.1243E+01
  0.6939E+00  0.6531E+00 -0.1258E+01
  0.6939E+00  0.6735E+00 -0.1274E+01
  0.6939E+00  0.6939E+00 -0.1289E+01
  0.6939E+00  0.7143E+00 -0.1304E+01
  0.6939E+00  0.7347E+00 -0.1317E+01
  0.6939E+00  0.7551E+00 -0.1330E+01
  0.6939E+00  0.7755E+00 -0.1341E+01
  0.6939E+00  0.7959E+00 -0.1350E+01
  0.6939E+00  0.8163E+00 -0.1358E+01
  0.6939E+00  0.8367E+00 -0.1363E+01
  0.6939E+00  0.8571E+00 -0.1367E+01
  0.6939E+00  0.8776E+00 -0.1369E+01
  0.6939E+00  0.8980E+00 -0.1369E+01
  0.6939E+00  0.9184E+00 -0.1369E+01
  0.6939E+00  0.9388E+00 -0.1368E+01
  0.6939E+00  0.9592E+00 -0.1366E+01
  0.6939E+00  0.9796E+00 -0.1366E+01
  0.6939E+00  0.1000E+01 -0.1366E+01

  0.7143E+00  0.0000E+00 -0.1049E+01
  0.7143E+00  0.2041E-01 -0.1049E+01
  0.7143E+00  0.4082E-01 -0.1050E+01
  0.7143E+00  0.6122E-01 -0.1050E+01
  0.7143E+00  0.8163E-01 -0.1051E+01
  0.7143E+00  0.1020E+00 -0.1052E+01
  0.7143E+00  0.1224E+00 -0.1054E+01
  0.7143E+00  0.1429E+00 -0.1055E+01
  0.7143E+00  0.1633E+00 -0.1057E+01
  0.7143E+00  0.1837E+00 -0.1059E+01
  0.7143E+00  0.2041E+00 -0.1062E+01
  0.7143E+00  0.2245E+00 -0.1065E+01
  0.7143E+00  0.2449E+00 -0.1068E+01
  0.7143E+00  0.2653E+00 -0.1072E+01
  0.7143E+00  0.2857E+00 -0.1076E+01
  0.7143E+00  0.3061E+00 -0.1080E+01
  0.7143E+00  0.3265E+00 -0.1085E+01
  0.7143E+00  0.3469E+00 -0.1091E+01
  0.7143E+00  0.3673E+00 -0.1097E+01
  0.7143E+00  0.3878E+00 -0.1104E+01
  0.7143E+00  0.4082E+00 -0.1111E+01
  0.7143E+00  0.4286E+00 -0.1119E+01
  0.7143E+00  0.4490E+00 -0.1128E+01
  0.7143E+00  0.4694E+00 -0.1137E+01
  0.7143E+00  0.4898E+00 -0.1148E+01
  0.7143E+00  0.5102E+00 -0.1159E+01
  0.7143E+00  0.5306E+00 -0.1171E+01
  0.7143E+00  0.5510E+00 -0.1184E+01
  0.7143E+00  0.5714E+00 -0.1197E+01
  0.7143E+00  0.5918E+00 -0.1212E+01
  0.7143E+00  0.6122E+00 -0.1226E+01
  0.7143E+00  0.6327E+00 -0.1242E+01
  0.7143E+00  0.6531E+00 -0.1257E+01
  0.7143E+00  0.6735E+00 -0.1273E+01
  0.7143E+00  0.6939E+00 -0.1288E+01
  0.7143E+00  0.7143E+00 -0.1303E+01
  0.7143E+00  0.7347E+00 -0.1317E+01
  0.7143E+00  0.7551E+00 -0.1330E+01
  0.7143E+00  0.7755E+00 -0.1342E+01
  0.7143E+00  0.7959E+00 -0.1352E+01
  0.7143E+00  0.8163E+00 -0.1360E+01
  0.7143E+00  0.8367E+00 -0.1366E+01
  0.7143E+00  0.8571E+00 -0.1370E+01
  0.7143E+00  0.8776E+00 -0.1372E+01
  0.7143E+00  0.8980E+00 -0.1372E+01
  0.7143E+00  0.9184E+00 -0.1372E+01
  0.7143E+00  0.9388E+00 -0.1371E+01
  0.7143E+00  0.9592E+00 -0.1370E+01
  0.7143E+00  0.9796E+00 -0.1369E+01
  0.7143E+00  0.1000E+01 -0.1369E+01

  0.7347E+00  0.0000E+00 -0.1049E+01
  0.7347E+00  0.2041E-01 -0.1049E+01
  0.7347E+00  0.4082E-01 -0.1050E+01
  0.7347E+00  0.6122E-01 -0.1050E+01
  0.7347E+00  0.8163E-01 -0.1051E+01
  0.7347E+00  0.1020E+00 -0.1052E+01
  0.7347E+00  0.1224E+00 -0.1054E+01
  0.7347E+00  0.1429E+00 -0.1055E+01
  0.7347E+00  0.1633E+00 -0.1057E+01
  0.7347E+00  0.1837E+00 -0.1060E+01
  0.7347E+00  0.2041E+00 -0.1062E+01
  0.7347E+00  0.2245E+00 -0.1065E+01
  0.7347E+00  0.2449E+00 -0.1068E+01
  0.7347E+00  0.2653E+00 -0.1072E+01
  0.7347E+00  0.2857E+00 -0.1076E+01
  0.7347E+00  0.3061E+00 -0.1080E+01
  0.7347E+00  0.3265E+00 -0.1085E+01
  0.7347E+00  0.3469E+00 -0.1091E+01
  0.7347E+00  0.3673E+00 -0.1097E+01
  0.7347E+00  0.3878E+00 -0.1103E+01
  0.7347E+00  0.4082E+00 -0.1110E+01
  0.7347E+00  0.4286E+00 -0.1118E+01
  0.7347E+00  0.4490E+00 -0.1127E+01
  0.7347E+00  0.4694E+00 -0.1136E+01
  0.7347E+00  0.4898E+00 -0.1146E+01
  0.7347E+00  0.5102E+00 -0.1157E+01
  0.7347E+00  0.5306E+00 -0.1169E+01
  0.7347E+00  0.5510E+00 -0.1182E+01
  0.7347E+00  0.5714E+00 -0.1195E+01
  0.7347E+00  0.5918E+00 -0.1210E+01
  0.7347E+00  0.6122E+00 -0.1224E+01
  0.7347E+00  0.6327E+00 -0.1240E+01
  0.7347E+00  0.6531E+00 -0.1255E+01
  0.7347E+00  0.6735E+00 -0.1271E+01
  0.7347E+00  0.6939E+00 -0.1287E+01
  0.7347E+00  0.7143E+00 -0.1302E+01
  0.7347E+00  0.7347E+00 -0.1316E+01
  0.7347E+00  0.7551E+00 -0.1330E+01
  0.7347E+00  0.7755E+00 -0.1342E+01
  0.7347E+00  0.7959E+00 -0.1352E+01
  0.7347E+00  0.8163E+00 -0.1361E+01
  0.7347E+00  0.8367E+00 -0.1367E+01
  0.7347E+00  0.8571E+00 -0.1371E+01
  0.7347E+00  0.8776E+00 -0.1374E+01
  0.7347E+00  0.8980E+00 -0.1375E+01
  0.7347E+00  0.9184E+00 -0.1374E+01
  0.7347E+00  0.9388E+00 -0.1373E+01
  0.7347E+00  0.9592E+00 -0.1372E+01
  0.7347E+00  0.9796E+00 -0.1371E+01
  0.7347E+00  0.1000E+01 -0.1371E+01

  0.7551E+00  0.0000E+00 -0.1050E+01
  0.7551E+00  0.2041E-01 -0.1050E+01
  0.7551E+00  0.4082E-01 -0.1050E+01
  0.7551E+00  0.6122E-01 -0.1051E+01
  0.7551E+00  0.8163E-01 -0.1051E+01
  0.7551E+00  0.1020E+00 -0.1053E+01
  0.7551E+00  0.1224E+00 -0.1054E+01
  0.7551E+00  0.1429E+00 -0.1056E+01
  0.7551E+00  0.1633E+00 -0.1058E+01
  0.7551E+00  0.1837E+00 -0.1060E+01
  0.7551E+00  0.2041E+00 -0.1062E+01
  0.7551E+00  0.2245E+00 -0.1065E+01
  0.7551E+00  0.2449E+00 -0.1068E+01
  0.7551E+00  0.2653E+00 -0.1072E+01
  0.7551E+00  0.2857E+00 -0.1076E+01
  0.7551E+00  0.3061E+00 -0.1080E+01
  0.7551E+00  0.3265E+00 -0.1085E+01
  0.7551E+00  0.3469E+00 -0.1091E+01
  0.7551E+00  0.3673E+00 -0.1096E+01
  0.7551E+00  0.3878E+00 -0.1103E+01
  0.7551E+00  0.4082E+00 -0.1110E+01
  0.7551E+00  0.4286E+00 -0.1118E+01
  0.7551E+00  0.4490E+00 -0.1126E+01
  0.7551E+00  0.4694E+00 -0.1135E+01
  0.7551E+00  0.4898E+00 -0.1145E+01
  0.7551E+00  0.5102E+00 -0.1156E+01
  0.7551E+00  0.5306E+00 -0.1168E+01
  0.7551E+00  0.5510E+00 -0.1180E+01
  0.7551E+00  0.5714E+00 -0.1193E+01
  0.7551E+00  0.5918E+00 -0.1207E+01
  0.7551E+00  0.6122E+00 -0.1222E+01
  0.7551E+00  0.6327E+00 -0.1237E+01
  0.7551E+00  0.6531E+00 -0.1253E+01
  0.7551E+00  0.6735E+00 -0.1268E+01
  0.7551E+00  0.6939E+00 -0.1284E+01
  0.7551E+00  0.7143E+00 -0.1299E+01
  0.7551E+00  0.7347E+00 -0.1314E+01
  0.7551E+00  0.7551E+00 -0.1328E+01
  0.7551E+00  0.7755E+00 -0.1340E+01
  0.7551E+00  0.7959E+00 -0.1351E+01
  0.7551E+00  0.8163E+00 -0.1360E+01
  0.7551E+00  0.8367E+00 -0.1367E+01
  0.7551E+00  0.8571E+00 -0.1372E+01
  0.7551E+00  0.8776E+00 -0.1375E+01
  0.7551E+00  0.8980E+00 -0.1376E+01
  0.7551E+00  0.9184E+00 -0.1376E+01
  0.7551E+00  0.9388E+00 -0.1375E+01
  0.7551E+00  0.9592E+00 -0.1374E+01
  0.7551E+00  0.9796E+00 -0.1373E+01
  0.7551E+00  0.1000E+01 -0.1373E+01

  0.7755E+00  0.0000E+00 -0.1050E+01
  0.7755E+00  0.2041E-01 -0.1050E+01
  0.7755E+00  0.4082E-01 -0.1050E+01
  0.7755E+00  0.6122E-01 -0.1051E+01
  0.7755E+00  0.8163E-01 -0.1052E+01
  0.7755E+00  0.1020E+00 -0.1053E+01
  0.7755E+00  0.1224E+00 -0.1054E+01
  0.7755E+00  0.1429E+00 -0.1056E+01
  0.7755E+00  0.1633E+00 -0.1058E+01
  0.7755E+00  0.1837E+00 -0.1060E+01
  0.7755E+00  0.2041E+00 -0.1062E+01
  0.7755E+00  0.2245E+00 -0.1065E+01
  0.7755E+00  0.2449E+00 -0.1069E+01
  0.7755E+00  0.2653E+00 -0.1072E+01
  0.7755E+00  0.2857E+00 -0.1076E+01
  0.7755E+00  0.3061E+00 -0.1080E+01
  0.7755E+00  0.3265E+00 -0.1085E+01
  0.7755E+00  0.3469E+00 -0.1091E+01
  0.7755E+00  0.3673E+00 -0.1096E+01
  0.7755E+00  0.3878E+00 -0.1103E+01
  0.7755E+00  0.4082E+00 -0.1110E+01
  0.7755E+00  0.4286E+00 -0.1117E+01
  0.7755E+00  0.4490E+00 -0.1125E+01
  0.7755E+00  0.4694E+00 -0.1134E+01
  0.7755E+00  0.4898E+00 -0.1144E+01
  0.7755E+00  0.5102E+00 -0.1154E+01
  0.7755E+00  0.5306E+00 -0.1166E+01
  0.7755E+00  0.5510E+00 -0.1178E+01
  0.7755E+00  0.5714E+00 -0.1191E+01
  0.7755E+00  0.5918E+00 -0.1204E+01
  0.7755E+00  0.6122E+00 -0.1219E+01
  0.7755E+00  0.6327E+00 -0.1234E+01
  0.7755E+00  0.6531E+00 -0.1249E+01
  0.7755E+00  0.6735E+00 -0.1265E+01
  0.7755E+00  0.6939E+00 -0.1280E+01
  0.7755E+00  0.7143E+00 -0.1296E+01
  0.7755E+00  0.7347E+00 -0.1311E+01
  0.7755E+00  0.7551E+00 -0.1325E+01
  0.7755E+00  0.7755E+00 -0.1337E+01
  0.7755E+00  0.7959E+00 -0.1349E+01
  0.7755E+00  0.8163E+00 -0.1358E+01
  0.7755E+00  0.8367E+00 -0.1366E+01
  0.7755E+00  0.8571E+00 -0.1371E+01
  0.7755E+00  0.8776E+00 -0.1375E+01
  0.7755E+00  0.8980E+00 -0.1376E+01
  0.7755E+00  0.9184E+00 -0.1377E+01
  0.7755E+00  0.9388E+00 -0.1376E+01
  0.7755E+00  0.9592E+00 -0.1375E+01
  0.7755E+00  0.9796E+00 -0.1374E+01
  0.7755E+00  0.1000E+01 -0.1374E+01

  0.7959E+00  0.0000E+00 -0.1050E+01
  0.7959E+00  0.2041E-01 -0.1050E+01
  0.7959E+00  0.4082E-01 -0.1050E+01
  0.7959E+00  0.6122E-01 -0.1051E+01
  0.7959E+00  0.8163E-01 -0.1052E+01
  0.7959E+00  0.1020E+00 -0.1053E+01
  0.7959E+00  0.1224E+00 -0.1054E+01
  0.7959E+00  0.1429E+00 -0.1056E+01
  0.7959E+00  0.1633E+00 -0.1058E+01
  0.7959E+00  0.1837E+00 -0.1060E+01
  0.7959E+00  0.2041E+00 -0.1063E+01
  0.7959E+00  0.2245E+00 -0.1066E+01
  0.7959E+00  0.2449E+00 -0.1069E+01
  0.7959E+00  0.2653E+00 -0.1072E+01
  0.7959E+00  0.2857E+00 -0.1076E+01
  0.7959E+00  0.3061E+00 -0.1081E+01
  0.7959E+00  0.3265E+00 -0.1085E+01
  0.7959E+00  0.3469E+00 -0.1091E+01
  0.7959E+00  0.3673E+00 -0.1096E+01
  0.7959E+00  0.3878E+00 -0.1102E+01
  0.7959E+00  0.4082E+00 -0.1109E+01
  0.7959E+00  0.4286E+00 -0.1117E+01
  0.7959E+00  0.4490E+00 -0.1125E+01
  0.7959E+00  0.4694E+00 -0.1133E+01
  0.7959E+00  0.4898E+00 -0.1143E+01
  0.7959E+00  0.5102E+00 -0.1153E+01
  0.7959E+00  0.5306E+00 -0.1164E+01
  0.7959E+00  0.5510E+00 -0.1176E+01
  0.7959E+00  0.5714E+00 -0.1188E+01
  0.7959E+00  0.5918E+00 -0.1201E+01
  0.7959E+00  0.6122E+00 -0.1215E+01
  0.7959E+00  0.6327E+00 -0.1230E+01
  0.7959E+00  0.6531E+00 -0.1245E+01
  0.7959E+00  0.6735E+00 -0.1260E+01
  0.7959E+00  0.6939E+00 -0.1276E+01
  0.7959E+00  0.7143E+00 -0.1291E+01
  0.7959E+00  0.7347E+00 -0.1306E+01
  0.7959E+00  0.7551E+00 -0.1320E+01
  0.7959E+00  0.7755E+00 -0.1333E+01
  0.7959E+00  0.7959E+00 -0.1345E+01
  0.7959E+00  0.8163E+00 -0.1355E+01
  0.7959E+00  0.8367E+00 -0.1363E+01
  0.7959E+00  0.8571E+00 -0.1369E+01
  0.7959E+00  0.8776E+00 -0.1373E+01
  0.7959E+00  0.8980E+00 -0.1376E+01
  0.7959E+00  0.9184E+00 -0.1376E+01
  0.7959E+00  0.9388E+00 -0.1376E+01
  0.7959E+00  0.9592E+00 -0.1375E+01
  0.7959E+00  0.9796E+00 -0.1375E+01
  0.7959E+00  0.1000E+01 -0.1375E+01

  0.8163E+00  0.0000E+00 -0.1050E+01
  0.8163E+00  0.2041E-01 -0.1050E+01
  0.8163E+00  0.4082E-01 -0.1051E+01
  0.8163E+00  0.6122E-01 -0.1051E+01
  0.8163E+00  0.8163E-01 -0.1052E+01
  0.8163E+00  0.1020E+00 -0.1053E+01
  0.8163E+00  0.1224E+00 -0.1055E+01
  0.8163E+00  0.1429E+00 -0.1056E+01
  0.8163E+00  0.1633E+00 -0.1058E+01
  0.8163E+00  0.1837E+00 -0.1060E+01
  0.8163E+00  0.2041E+00 -0.1063E+01
  0.8163E+00  0.2245E+00 -0.1066E+01
  0.8163E+00  0.2449E+00 -0.1069E+01
  0.8163E+00  0.2653E+00 -0.1073E+01
  0.8163E+00  0.2857E+00 -0.1076E+01
  0.8163E+00  0.3061E+00 -0.1081E+01
  0.8163E+00  0.3265E+00 -0.1086E+01
  0.8163E+00  0.3469E+00 -0.1091E+01
  0.8163E+00  0.3673E+00 -0.1096E+01
  0.8163E+00  0.3878E+00 -0.1102E+01
  0.8163E+00  0.4082E+00 -0.1109E+01
  0.8163E+00  0.4286E+00 -0.1116E+01
  0.8163E+00  0.4490E+00 -0.1124E+01
  0.8163E+00  0.4694E+00 -0.1133E+01
  0.8163E+00  0.4898E+00 -0.1142E+01
  0.8163E+00  0.5102E+00 -0.1152E+01
  0.8163E+00  0.5306E+00 -0.1162E+01
  0.8163E+00  0.5510E+00 -0.1174E+01
  0.8163E+00  0.5714E+00 -0.1186E+01
  0.8163E+00  0.5918E+00 -0.1199E+01
  0.8163E+00  0.6122E+00 -0.1212E+01
  0.8163E+00  0.6327E+00 -0.1226E+01
  0.8163E+00  0.6531E+00 -0.1241E+01
  0.8163E+00  0.6735E+00 -0.1256E+01
  0.8163E+00  0.6939E+00 -0.1271E+01
  0.8163E+00  0.7143E+00 -0.1286E+01
  0.8163E+00  0.7347E+00 -0.1301E+01
  0.8163E+00  0.7551E+00 -0.1315E+01
  0.8163E+00  0.7755E+00 -0.1328E+01
  0.8163E+00  0.7959E+00 -0.1340E+01
  0.8163E+00  0.8163E+00 -0.1351E+01
  0.8163E+00  0.8367E+00 -0.1359E+01
  0.8163E+00  0.8571E+00 -0.1366E+01
  0.8163E+00  0.8776E+00 -0.1371E+01
  0.8163E+00  0.8980E+00 -0.1374E+01
  0.8163E+00  0.9184E+00 -0.1375E+01
  0.8163E+00  0.9388E+00 -0.1375E+01
  0.8163E+00  0.9592E+00 -0.1375E+01
  0.8163E+00  0.9796E+00 -0.1374E+01
  0.8163E+00  0.1000E+01 -0.1374E+01

  0.8367E+00  0.0000E+00 -0.1050E+01
  0.8367E+00  0.2041E-01 -0.1050E+01
  0.8367E+00  0.4082E-01 -0.1051E+01
  0.8367E+00  0.6122E-01 -0.1051E+01
  0.8367E+00  0.8163E-01 -0.1052E+01
  0.8367E+00  0.1020E+00 -0.1053E+01
  0.8367E+00  0.1224E+00 -0.1055E+01
  0.8367E+00  0.1429E+00 -0.1056E+01
  0.8367E+00  0.1633E+00 -0.1058E+01
  0.8367E+00  0.1837E+00 -0.1061E+01
  0.8367E+00  0.2041E+00 -0.1063E+01
  0.8367E+00  0.2245E+00 -0.1066E+01
  0.8367E+00  0.2449E+00 -0.1069E+01
  0.8367E+00  0.2653E+00 -0.1073E+01
  0.8367E+00  0.2857E+00 -0.1077E+01
  0.8367E+00  0.3061E+00 -0.1081E+01
  0.8367E+00  0.3265E+00 -0.1086E+01
  0.8367E+00  0.3469E+00 -0.1091E+01
  0.8367E+00  0.3673E+00 -0.1096E+01
  0.8367E+00  0.3878E+00 -0.1103E+01
  0.8367E+00  0.4082E+00 -0.1109E+01
  0.8367E+00  0.4286E+00 -0.1116E+01
  0.8367E+00  0.4490E+00 -0.1124E+01
  0.8367E+00  0.4694E+00 -0.1132E+01
  0.8367E+00  0.4898E+00 -0.1141E+01
  0.8367E+00  0.5102E+00 -0.1151E+01
  0.8367E+00  0.5306E+00 -0.1161E+01
  0.8367E+00  0.5510E+00 -0.1172E+01
  0.8367E+00  0.5714E+00 -0.1183E+01
  0.8367E+00  0.5918E+00 -0.1196E+01
  0.8367E+00  0.6122E+00 -0.1209E+01
  0.8367E+00  0.6327E+00 -0.1222E+01
  0.8367E+00  0.6531E+00 -0.1236E+01
  0.8367E+00  0.6735E+00 -0.1251E+01
  0.8367E+00  0.6939E+00 -0.1265E+01
  0.8367E+00  0.7143E+00 -0.1280E+01
  0.8367E+00  0.7347E+00 -0.1295E+01
  0.8367E+00  0.7551E+00 -0.1309E+01
  0.8367E+00  0.7755E+00 -0.1322E+01
  0.8367E+00  0.7959E+00 -0.1334E+01
  0.8367E+00  0.8163E+00 -0.1345E+01
  0.8367E+00  0.8367E+00 -0.1354E+01
  0.8367E+00  0.8571E+00 -0.1362E+01
  0.8367E+00  0.8776E+00 -0.1367E+01
  0.8367E+00  0.8980E+00 -0.1371E+01
  0.8367E+00  0.9184E+00 -0.1373E+01
  0.8367E+00  0.9388E+00 -0.1374E+01
  0.8367E+00  0.9592E+00 -0.1374E+01
  0.8367E+00  0.9796E+00 -0.1374E+01
  0.8367E+00  0.1000E+01 -0.1374E+01

  0.8571E+00  0.0000E+00 -0.1051E+01
  0.8571E+00  0.2041E-01 -0.1051E+01
  0.8571E+00  0.4082E-01 -0.1051E+01
  0.8571E+00  0.6122E-01 -0.1052E+01
  0.8571E+00  0.8163E-01 -0.1053E+01
  0.8571E+00  0.1020E+00 -0.1054E+01
  0.8571E+00  0.1224E+00 -0.1055E+01
  0.8571E+00  0.1429E+00 -0.1057E+01
  0.8571E+00  0.1633E+00 -0.1059E+01
  0.8571E+00  0.1837E+00 -0.1061E+01
  0.8571E+00  0.2041E+00 -0.1064E+01
  0.8571E+00  0.2245E+00 -0.1066E+01
  0.8571E+00  0.2449E+00 -0.1070E+01
  0.8571E+00  0.2653E+00 -0.1073E+01
  0.8571E+00  0.2857E+00 -0.1077E+01
  0.8571E+00  0.3061E+00 -0.1081E+01
  0.8571E+00  0.3265E+00 -0.1086E+01
  0.8571E+00  0.3469E+00 -0.1091E+01
  0.8571E+00  0.3673E+00 -0.1097E+01
  0.8571E+00  0.3878E+00 -0.1103E+01
  0.8571E+00  0.4082E+00 -0.1109E+01
  0.8571E+00  0.4286E+00 -0.1116E+01
  0.8571E+00  0.4490E+00 -0.1124E+01
  0.8571E+00  0.4694E+00 -0.1132E+01
  0.8571E+00  0.4898E+00 -0.1141E+01
  0.8571E+00  0.5102E+00 -0.1150E+01
  0.8571E+00  0.5306E+00 -0.1160E+01
  0.8571E+00  0.5510E+00 -0.1170E+01
  0.8571E+00  0.5714E+00 -0.1182E+01
  0.8571E+00  0.5918E+00 -0.1193E+01
  0.8571E+00  0.6122E+00 -0.1206E+01
  0.8571E+00  0.6327E+00 -0.1219E+01
  0.8571E+00  0.6531E+00 -0.1232E+01
  0.8571E+00  0.6735E+00 -0.1246E+01
  0.8571E+00  0.6939E+00 -0.1260E+01
  0.8571E+00  0.7143E+00 -0.1275E+01
  0.8571E+00  0.7347E+00 -0.1289E+01
  0.8571E+00  0.7551E+00 -0.1302E+01
  0.8571E+00  0.7755E+00 -0.1315E+01
  0.8571E+00  0.7959E+00 -0.1328E+01
  0.8571E+00  0.8163E+00 -0.1339E+01
  0.8571E+00  0.8367E+00 -0.1348E+01
  0.8571E+00  0.8571E+00 -0.1356E+01
  0.8571E+00  0.8776E+00 -0.1362E+01
  0.8571E+00  0.8980E+00 -0.1367E+01
  0.8571E+00  0.9184E+00 -0.1370E+01
  0.8571E+00  0.9388E+00 -0.1371E+01
  0.8571E+00  0.9592E+00 -0.1372E+01
  0.8571E+00  0.9796E+00 -0.1372E+01
  0.8571E+00  0.1000E+01 -0.1372E+01

  0.8776E+00  0.0000E+00 -0.1051E+01
  0.8776E+00  0.2041E-01 -0.1051E+01
